      E_np       q_cm^2      F_L        F_T      F_L20      F_T20      F_LT1M1    F_LT2M1    F_TT2M2    F_'LT1M1   F_'LT2M1   F_'T10 
    3.600E+01  2.500E+00  2.662E-01  1.943E-01  2.376E-02  1.172E-02 -9.475E-05 -1.044E-02  1.336E-02 -4.119E-01 -4.382E-05 -1.530E-01
    4.000E+01  2.500E+00  2.016E-01  1.489E-01  1.924E-02  7.992E-03 -7.926E-05 -1.094E-02  1.176E-02 -3.130E-01 -3.812E-05 -1.139E-01
    4.200E+01  2.500E+00  1.749E-01  1.301E-01  1.720E-02  6.583E-03 -7.116E-05 -1.085E-02  1.081E-02 -2.717E-01 -3.496E-05 -9.772E-02
    4.500E+01  2.500E+00  1.416E-01  1.066E-01  1.451E-02  4.921E-03 -5.975E-05 -1.047E-02  9.384E-03 -2.199E-01 -3.032E-05 -7.763E-02
    4.800E+01  2.500E+00  1.152E-01  8.791E-02  1.225E-02  3.682E-03 -4.975E-05 -9.920E-03  8.055E-03 -1.786E-01 -2.605E-05 -6.178E-02
    5.000E+01  2.500E+00  1.009E-01  7.772E-02  1.097E-02  3.036E-03 -4.394E-05 -9.505E-03  7.248E-03 -1.560E-01 -2.348E-05 -5.315E-02
    5.100E+01  2.500E+00  9.451E-02  7.320E-02  1.039E-02  2.756E-03 -4.129E-05 -9.291E-03  6.869E-03 -1.460E-01 -2.229E-05 -4.933E-02
    5.400E+01  2.500E+00  7.820E-02  6.157E-02  8.851E-03  2.061E-03 -3.428E-05 -8.641E-03  5.835E-03 -1.201E-01 -1.904E-05 -3.954E-02
    5.500E+01  2.500E+00  7.355E-02  5.825E-02  8.401E-03  1.870E-03 -3.223E-05 -8.425E-03  5.523E-03 -1.128E-01 -1.807E-05 -3.676E-02
    5.700E+01  2.500E+00  6.527E-02  5.233E-02  7.584E-03  1.536E-03 -2.852E-05 -8.002E-03  4.944E-03 -9.955E-02 -1.629E-05 -3.181E-02
    6.000E+01  2.500E+00  5.495E-02  4.496E-02  6.535E-03  1.136E-03 -2.382E-05 -7.391E-03  4.183E-03 -8.306E-02 -1.396E-05 -2.567E-02
    6.300E+01  2.500E+00  4.664E-02  3.902E-02  5.663E-03  8.300E-04 -1.998E-05 -6.818E-03  3.534E-03 -6.976E-02 -1.200E-05 -2.075E-02
    6.500E+01  2.500E+00  4.198E-02  3.570E-02  5.162E-03  6.665E-04 -1.782E-05 -6.459E-03  3.156E-03 -6.230E-02 -1.086E-05 -1.801E-02
    6.600E+01  2.500E+00  3.987E-02  3.420E-02  4.932E-03  5.947E-04 -1.684E-05 -6.286E-03  2.982E-03 -5.894E-02 -1.034E-05 -1.678E-02
    6.900E+01  2.500E+00  3.426E-02  3.026E-02  4.313E-03  4.135E-04 -1.427E-05 -5.794E-03  2.513E-03 -5.006E-02 -8.947E-06 -1.357E-02
    7.000E+01  2.500E+00  3.256E-02  2.911E-02  4.126E-03  3.630E-04 -1.352E-05 -5.639E-03  2.373E-03 -4.745E-02 -8.531E-06 -1.263E-02
    7.200E+01  2.500E+00  2.890E-02  2.702E-02  3.733E-03  2.769E-04 -1.216E-05 -5.338E-03  2.116E-03 -4.254E-02 -7.767E-06 -1.094E-02
    7.500E+01  2.500E+00  2.673E-02  2.433E-02  3.390E-03  1.614E-04 -1.038E-05 -4.933E-03  1.769E-03 -3.686E-02 -6.752E-06 -8.771E-03
    7.800E+01  2.500E+00  2.328E-02  2.209E-02  3.000E-03  7.881E-05 -8.918E-06 -4.552E-03  1.478E-03 -3.174E-02 -5.894E-06 -6.983E-03
    8.000E+01  2.500E+00  2.140E-02  2.080E-02  2.776E-03  2.510E-05 -8.078E-06 -4.326E-03  1.300E-03 -2.879E-02 -5.390E-06 -5.959E-03
    8.500E+01  2.500E+00  1.757E-02  1.814E-02  2.304E-03 -5.620E-05 -6.355E-06 -3.793E-03  9.421E-04 -2.276E-02 -4.335E-06 -3.879E-03
    9.000E+01  2.500E+00  1.465E-02  1.611E-02  1.931E-03 -1.061E-04 -5.049E-06 -3.334E-03  6.635E-04 -1.816E-02 -3.510E-06 -2.317E-03
    1.000E+02  2.500E+00  1.054E-02  1.330E-02  1.390E-03 -1.451E-04 -3.264E-06 -2.587E-03  2.735E-04 -1.180E-02 -2.347E-06 -2.166E-04
    1.050E+02  2.500E+00  9.083E-03  1.232E-02  1.192E-03 -1.475E-04 -2.652E-06 -2.284E-03  1.377E-04 -9.587E-03 -1.935E-06  4.942E-04
    1.100E+02  2.500E+00  7.895E-03  1.154E-02  1.028E-03 -1.426E-04 -2.167E-06 -2.018E-03  2.993E-05 -7.817E-03 -1.603E-06  1.054E-03
    1.150E+02  2.500E+00  6.917E-03  1.091E-02  8.914E-04 -1.326E-04 -1.782E-06 -1.785E-03 -5.578E-05 -6.389E-03 -1.334E-06  1.499E-03
    1.200E+02  2.500E+00  6.104E-03  1.040E-02  7.767E-04 -1.194E-04 -1.475E-06 -1.579E-03 -1.243E-04 -5.228E-03 -1.117E-06  1.859E-03
    1.250E+02  2.500E+00  5.422E-03  9.987E-03  6.797E-04 -1.034E-04 -1.231E-06 -1.396E-03 -1.790E-04 -4.278E-03 -9.425E-07  2.152E-03
    1.300E+02  2.500E+00  4.845E-03  9.652E-03  5.973E-04 -8.576E-05 -1.037E-06 -1.233E-03 -2.230E-04 -3.496E-03 -8.021E-07  2.396E-03
    1.350E+02  2.500E+00  4.353E-03  9.383E-03  5.268E-04 -6.699E-05 -8.832E-07 -1.088E-03 -2.587E-04 -2.848E-03 -6.897E-07  2.601E-03
    1.400E+02  2.500E+00  3.931E-03  9.169E-03  4.661E-04 -4.751E-05 -7.610E-07 -9.583E-04 -2.878E-04 -2.308E-03 -5.996E-07  2.778E-03
    1.450E+02  2.500E+00  3.567E-03  9.002E-03  4.137E-04 -2.761E-05 -6.640E-07 -8.414E-04 -3.118E-04 -1.857E-03 -5.273E-07  2.935E-03
    1.500E+02  2.500E+00  3.250E-03  8.877E-03  3.682E-04 -7.516E-06 -5.867E-07 -7.358E-04 -3.319E-04 -1.478E-03 -4.688E-07  3.076E-03
    1.550E+02  2.500E+00  2.974E-03  8.790E-03  3.285E-04  1.264E-05 -5.248E-07 -6.402E-04 -3.492E-04 -1.159E-03 -4.210E-07  3.207E-03
    1.600E+02  2.500E+00  2.731E-03  8.737E-03  2.937E-04  3.276E-05 -4.747E-07 -5.532E-04 -3.645E-04 -8.882E-04 -3.813E-07  3.332E-03
    1.700E+02  2.500E+00  2.328E-03  8.726E-03  2.363E-04  7.269E-05 -3.998E-07 -4.011E-04 -3.920E-04 -4.632E-04 -3.202E-07  3.576E-03
    1.800E+02  2.500E+00  2.011E-03  8.835E-03  1.914E-04  1.120E-04 -3.472E-07 -2.726E-04 -4.196E-04 -1.533E-04 -2.758E-07  3.830E-03
    1.900E+02  2.500E+00  1.756E-03  9.061E-03  1.557E-04  1.507E-04 -3.084E-07 -1.621E-04 -4.515E-04  7.517E-05 -2.424E-07  4.109E-03
    2.000E+02  2.500E+00  1.550E-03  9.405E-03  1.271E-04  1.881E-04 -2.793E-07 -6.582E-05 -4.909E-04  2.452E-04 -2.169E-07  4.426E-03
