      E_np       q_cm^2      F_L        F_T      F_L20      F_T20      F_LT1M1    F_LT2M1    F_TT2M2    F_'LT1M1   F_'LT2M1   F_'T10 
    4.500E+01  5.000E-01  1.851E-02  8.637E-03  3.731E-03 -2.830E-04  1.962E-09 -5.758E-03 -1.770E-03 -1.268E-02 -8.263E-08 -3.907E-04
    4.800E+01  5.000E-01  1.569E-02  8.054E-03  3.200E-03 -3.099E-04 -9.008E-09 -5.213E-03 -1.721E-03 -1.035E-02 -7.193E-08 -3.044E-05
    5.100E+01  5.000E-01  1.343E-02  7.579E-03  2.761E-03 -3.266E-04 -1.007E-08 -4.732E-03 -1.669E-03 -8.505E-03 -5.504E-08  2.470E-04
    5.400E+01  5.000E-01  1.160E-02  7.185E-03  2.397E-03 -3.359E-04 -2.696E-09 -4.306E-03 -1.615E-03 -7.027E-03 -3.453E-08  4.630E-04
    5.700E+01  5.000E-01  1.009E-02  6.855E-03  2.091E-03 -3.396E-04  1.083E-08 -3.929E-03 -1.561E-03 -5.830E-03 -1.292E-08  6.328E-04
    6.000E+01  5.000E-01  8.851E-03  6.575E-03  1.833E-03 -3.393E-04  2.814E-08 -3.593E-03 -1.507E-03 -4.852E-03  8.091E-09  7.678E-04
    6.300E+01  5.000E-01  7.811E-03  6.335E-03  1.613E-03 -3.359E-04  4.677E-08 -3.293E-03 -1.453E-03 -4.045E-03  2.663E-08  8.758E-04
    6.600E+01  5.000E-01  6.932E-03  6.127E-03  1.426E-03 -3.303E-04  6.473E-08 -3.023E-03 -1.402E-03 -3.375E-03  4.217E-08  9.632E-04
    6.900E+01  5.000E-01  6.177E-03  5.944E-03  1.263E-03 -3.229E-04  8.024E-08 -2.780E-03 -1.352E-03 -2.814E-03  5.410E-08  1.034E-03
    7.200E+01  5.000E-01  5.434E-03  5.783E-03  1.109E-03 -3.133E-04  8.849E-08 -2.545E-03 -1.303E-03 -2.328E-03  6.308E-08  1.092E-03
    7.500E+01  5.000E-01  5.095E-03  5.641E-03  1.015E-03 -3.059E-04  1.055E-07 -2.381E-03 -1.257E-03 -1.959E-03  6.634E-08  1.141E-03
    7.800E+01  5.000E-01  4.588E-03  5.514E-03  9.065E-04 -2.955E-04  1.091E-07 -2.198E-03 -1.213E-03 -1.617E-03  6.779E-08  1.181E-03
    8.100E+01  5.000E-01  4.169E-03  5.400E-03  8.140E-04 -2.868E-04  1.099E-07 -2.037E-03 -1.169E-03 -1.322E-03  6.638E-08  1.214E-03
