      E_np       q_cm^2      F_L        F_T      F_L20      F_T20      F_LT1M1    F_LT2M1    F_TT2M2    F_'LT1M1   F_'LT2M1   F_'T10 
    4.500E+01  5.000E-01  1.816E-02  8.743E-03  3.695E-03 -1.316E-04 -3.559E-05 -5.627E-03 -1.735E-03 -1.276E-02 -4.892E-05 -5.142E-04
    4.800E+01  5.000E-01  1.536E-02  8.153E-03  3.179E-03 -1.697E-04 -3.039E-05 -5.110E-03 -1.692E-03 -1.043E-02 -4.161E-05 -1.377E-04
    5.100E+01  5.000E-01  1.312E-02  7.673E-03  2.752E-03 -1.972E-04 -2.611E-05 -4.654E-03 -1.645E-03 -8.587E-03 -3.551E-05  1.539E-04
    5.400E+01  5.000E-01  1.131E-02  7.276E-03  2.397E-03 -2.167E-04 -2.255E-05 -4.251E-03 -1.597E-03 -7.110E-03 -3.042E-05  3.824E-04
    5.700E+01  5.000E-01  9.834E-03  6.944E-03  2.099E-03 -2.301E-04 -1.957E-05 -3.893E-03 -1.547E-03 -5.914E-03 -2.613E-05  5.632E-04
    6.000E+01  5.000E-01  8.610E-03  6.663E-03  1.847E-03 -2.389E-04 -1.706E-05 -3.574E-03 -1.498E-03 -4.938E-03 -2.252E-05  7.078E-04
    6.300E+01  5.000E-01  7.589E-03  6.422E-03  1.633E-03 -2.442E-04 -1.493E-05 -3.289E-03 -1.450E-03 -4.134E-03 -1.947E-05  8.243E-04
    6.600E+01  5.000E-01  6.730E-03  6.214E-03  1.450E-03 -2.467E-04 -1.312E-05 -3.034E-03 -1.403E-03 -3.466E-03 -1.688E-05  9.190E-04
    6.900E+01  5.000E-01  6.002E-03  6.033E-03  1.292E-03 -2.471E-04 -1.158E-05 -2.805E-03 -1.358E-03 -2.909E-03 -1.467E-05  9.966E-04
    7.200E+01  5.000E-01  5.381E-03  5.874E-03  1.156E-03 -2.457E-04 -1.025E-05 -2.599E-03 -1.314E-03 -2.441E-03 -1.279E-05  1.061E-03
    7.500E+01  5.000E-01  4.847E-03  5.733E-03  1.038E-03 -2.431E-04 -9.100E-06 -2.413E-03 -1.272E-03 -2.046E-03 -1.119E-05  1.114E-03
    7.800E+01  5.000E-01  4.386E-03  5.608E-03  9.354E-04 -2.411E-04 -8.109E-06 -2.245E-03 -1.231E-03 -1.705E-03 -9.810E-06  1.157E-03
    8.100E+01  5.000E-01  3.985E-03  5.496E-03  8.453E-04 -2.368E-04 -7.250E-06 -2.092E-03 -1.192E-03 -1.419E-03 -8.629E-06  1.195E-03
