      E_np       q_cm^2      F_L        F_T      F_L20      F_T20      F_LT1M1    F_LT2M1    F_TT2M2    F_'LT1M1   F_'LT2M1   F_'T10 
    5.000E+01  4.500E+00  2.192E-01  2.686E-01  1.540E-02  1.915E-02 -2.300E-04 -2.747E-03  1.037E-02 -4.232E-01 -1.203E-04 -2.185E-01
    5.500E+01  4.500E+00  1.851E-01  2.286E-01  1.356E-02  1.560E-02 -2.242E-04 -3.746E-03  1.028E-02 -3.592E-01 -1.154E-04 -1.837E-01
    6.000E+01  4.500E+00  1.462E-01  1.825E-01  1.111E-02  1.197E-02 -1.970E-04 -4.249E-03  9.357E-03 -2.849E-01 -1.020E-04 -1.440E-01
    6.500E+01  4.500E+00  1.120E-01  1.418E-01  8.808E-03  8.907E-03 -1.633E-04 -4.384E-03  8.130E-03 -2.189E-01 -8.589E-05 -1.090E-01
    7.000E+01  4.500E+00  8.488E-02  1.097E-01  6.912E-03  6.539E-03 -1.315E-04 -4.294E-03  6.892E-03 -1.666E-01 -7.063E-05 -8.152E-02
    7.500E+01  4.500E+00  6.683E-02  8.553E-02  5.498E-03  4.777E-03 -1.045E-04 -4.019E-03  5.767E-03 -1.279E-01 -5.743E-05 -6.086E-02
    8.000E+01  4.500E+00  5.136E-02  6.760E-02  4.365E-03  3.475E-03 -8.293E-05 -3.753E-03  4.782E-03 -9.847E-02 -4.654E-05 -4.558E-02
    8.500E+01  4.500E+00  4.038E-02  5.432E-02  3.512E-03  2.535E-03 -6.598E-05 -3.434E-03  3.976E-03 -7.675E-02 -3.775E-05 -3.430E-02
    9.000E+01  4.500E+00  3.225E-02  4.440E-02  2.859E-03  1.847E-03 -5.281E-05 -3.117E-03  3.305E-03 -6.050E-02 -3.074E-05 -2.591E-02
    1.000E+02  4.500E+00  2.145E-02  3.121E-02  1.958E-03  9.732E-04 -3.458E-05 -2.523E-03  2.293E-03 -3.877E-02 -2.072E-05 -1.482E-02
    1.050E+02  4.500E+00  1.783E-02  2.681E-02  1.644E-03  6.961E-04 -2.831E-05 -2.260E-03  1.913E-03 -3.147E-02 -1.717E-05 -1.115E-02
    1.100E+02  4.500E+00  1.498E-02  2.337E-02  1.393E-03  4.907E-04 -2.334E-05 -2.020E-03  1.599E-03 -2.575E-02 -1.431E-05 -8.309E-03
    1.150E+02  4.500E+00  1.273E-02  2.066E-02  1.189E-03  3.387E-04 -1.938E-05 -1.800E-03  1.337E-03 -2.122E-02 -1.198E-05 -6.080E-03
    1.200E+02  4.500E+00  1.091E-02  1.851E-02  1.022E-03  2.273E-04 -1.620E-05 -1.601E-03  1.116E-03 -1.759E-02 -1.009E-05 -4.317E-03
    1.250E+02  4.500E+00  9.436E-03  1.679E-02  8.845E-04  1.455E-04 -1.362E-05 -1.419E-03  9.325E-04 -1.467E-02 -8.538E-06 -2.909E-03
    1.300E+02  4.500E+00  8.225E-03  1.540E-02  7.696E-04  8.667E-05 -1.153E-05 -1.255E-03  7.781E-04 -1.228E-02 -7.263E-06 -1.773E-03
    1.350E+02  4.500E+00  7.222E-03  1.427E-02  6.729E-04  4.539E-05 -9.808E-06 -1.105E-03  6.474E-04 -1.033E-02 -6.210E-06 -8.482E-04
    1.400E+02  4.500E+00  6.384E-03  1.335E-02  5.910E-04  1.749E-05 -8.391E-06 -9.689E-04  5.363E-04 -8.710E-03 -5.339E-06 -8.822E-05
    1.450E+02  4.500E+00  5.677E-03  1.261E-02  5.212E-04 -2.032E-07 -7.215E-06 -8.450E-04  4.415E-04 -7.365E-03 -4.614E-06  5.431E-04
    1.500E+02  4.500E+00  5.077E-03  1.200E-02  4.613E-04 -1.013E-05 -6.236E-06 -7.318E-04  3.601E-04 -6.240E-03 -4.006E-06  1.073E-03
    1.550E+02  4.500E+00  4.565E-03  1.151E-02  4.096E-04 -1.418E-05 -5.415E-06 -6.282E-04  2.900E-04 -5.294E-03 -3.495E-06  1.524E-03
    1.600E+02  4.500E+00  4.124E-03  1.111E-02  3.648E-04 -1.380E-05 -4.725E-06 -5.332E-04  2.291E-04 -4.493E-03 -3.064E-06  1.913E-03
    1.700E+02  4.500E+00  3.411E-03  1.056E-02  2.915E-04 -4.063E-06 -3.651E-06 -3.654E-04  1.286E-04 -3.232E-03 -2.389E-06  2.555E-03
    1.800E+02  4.500E+00  2.866E-03  1.025E-02  2.348E-04  1.246E-05 -2.882E-06 -2.221E-04  4.785E-05 -2.305E-03 -1.904E-06  3.079E-03
    1.900E+02  4.500E+00  2.442E-03  1.015E-02  1.904E-04  3.123E-05 -2.325E-06 -9.820E-05 -2.122E-05 -1.614E-03 -1.556E-06  3.538E-03
    2.000E+02  4.500E+00  2.106E-03  1.022E-02  1.550E-04  4.870E-05 -1.916E-06  1.020E-05 -8.460E-05 -1.090E-03 -1.301E-06  3.967E-03
